p_m14_cal
0.17610997130560144
0.029453491600678734
0.029453491600678734
0.1981319184333414
0.08978259749686665
0.23900679150584883
0.243981472854955
0.14806505166233563
0.008969246787594913
0.23900679150584883
0.0015133289145241942
0.03716474543773503
0.03614048038322331
0.08811091534718136
0.003193759082833022
0.01921737531627344
0.004097025083536354
0.009967030042241797
0.21121513465035108
0.21019395014073694
0.26451368426910277
0.16011607277664125
0.09081505678036365
0.243981472854955
0.14632120465216145
0.0004641298340301229
0.23900679150584883
0.001887990142285715
0.20318743419297888
0.243981472854955
0.052875259182209706
0.20318743419297888
0.13102655478567787
0.05389762632866664
0.0018560395411447732
0.19437208871404596
0.012126563128385408
0.0006519082816560807
0.2236313162012482
0.23900679150584883
0.048996913838487186
0.23900679150584883
0.020544906671225216
0.30091239747899073
0.00016244825329380142
0.19226259186462877
0.15852933106202957
0.015926587751791815
0.006323766438762929
0.0012129568176065333
0.11591102402761944
0.18808009504729797
0.1356744398604178
0.17659253077787618
0.029560434354455423
0.0075719939162186825
0.07354241563543314
0.02106991259736737
0.07303027226999545
0.243981472854955
0.09045195227560239
0.11740313454465955
0.007095602920354029
0.13102655478567787
1.12115723702249e-06
0.16011607277664125
0.024775895610870187
0.027198214955536454
0.11358589847602976
0.23900679150584883
0.05127290565833016
0.1981319184333414
0.0021004359013362065
0.21019395014073694
0.1253060926731216
0.19437208871404596
0.05484974434643891
0.15204601255634395
0.22291969611259038
0.002654603417359035
0.22291969611259038
0.23900679150584883
0.00019487986643579712
0.06336674887611439
0.02989526827897759
0.1667982936080822
0.1726780468258275
0.16535136820311794
0.12807346184529678
0.02776884763886536
0.027533768978451455
0.013909716724449324
0.1971187670003157
0.1841135677802648
0.193852382698334
0.11528475127875915
0.016893371595390155
0.01045202191266863
0.003347652537764551
0.0028381323128199407
0.012292613830992194
0.01395072569884076
0.15945493759385113
0.12338966849080868
0.19437208871404596
0.04971320135614587
0.047260360491640924
0.19437208871404596
0.012126563128385408
0.17659253077787618
0.2718495810315348
0.3845594232387067
0.2180741705670243
0.27606704431029255
0.0001617333222248849
0.20633429692908054
0.3649649295913835
0.39266577438504
0.37853175860041444
0.1386808579409565
0.06524097440090777
0.047812481965427124
0.2830687107957512
0.2805416690842732
0.008595438786782735
0.008595438786782735
0.2693004578121607
0.036929643899507876
0.3649649295913835
0.034430144551865036
